Year	6	7	8	9	10	11	12	13	14	15	16	17	18	19+
1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	0	0	0	0	0	23	93	1083	323	1563	3628	2514	3756	29704
2007	0	0	0	9	18	25	154	444	1642	2302	3021	3394	3156	12684
2008	0	0	0	0	0	28	146	115	143	214	594	752	753	13258
2009	0	0	0	0	0	9	1314	294	471	889	999	869	1150	2981
2010	0	0	0	0	0	0	0	155	74	135	224	356	458	12497
2011	0	0	0	0	0	0	223	83	83	168	136	166	136	13182
2012	0	0	0	0	0	0	0	0	0	227	90	139	206	10087
2013	0	0	0	78	27	28	0	0	0	94	28	104	168	9473
2014	0	0	0	0	74	24	25	0	0	0	58	16	57	4920
2015	0	0	0	0	0	170	54	51	0	0	0	84	22	6343
2016	0	0	0	154	307	271	276	134	90	107	239	445	229	10499
2017	0	0	0	0	238	462	390	370	165	100	109	226	402	8349
2018	0	0	0	0	0	691	1281	1008	874	352	195	198	393	12659
2019	0	25	5	200	400	220	242	197	279	183	155	135	161	6696
2020	0	0	44	8	345	672	353	362	270	345	206	163	136	5496
2021	0	0	0	45	8	339	631	309	290	195	228	127	96	2380
2022	0	0	0	7	14	12	48	165	135	114	194	155	84	2931
2023	0	0	0	0	0	0	0	0	0	0	0	0	0	5
